accuracy,loss,val_accuracy,val_loss
0.6516239643096924,0.867181122303009,0.3190954625606537,1.735503077507019
0.7211118340492249,0.7168572545051575,0.43592965602874756,1.5020793676376343
0.7392255067825317,0.6721336245536804,0.6909547448158264,0.801425576210022
0.7584322094917297,0.637144148349762,0.75,0.676824152469635
0.7724859714508057,0.6007939577102661,0.5753768682479858,1.492104172706604
0.7771705389022827,0.5882997512817383,0.679648220539093,0.8639393448829651
0.7863835096359253,0.5654057264328003,0.6206030249595642,1.0875129699707031
0.7923173308372498,0.5465961694717407,0.7487437129020691,0.6801848411560059
0.7954403758049011,0.5390041470527649,0.6319095492362976,1.0696955919265747
